app_id,name,degree,degree_centrality,betweenness_centrality,closeness_centrality,eigenvector,local_clustering_coefficient,global_clustering_coefficient,community
12,sim_12,575,0.17578722103332314,0.026975174915907202,0.5479979896130005,0.10534070247124691,0.11277079230419633,0.20141910631689894,
20,sim_20,532,0.162641394069092,0.02191295212677951,0.5439880259437885,0.10369675277755959,0.1280390241139572,0.20141910631689894,
24,sim_24,509,0.15560990522775908,0.02142001452925587,0.5417356740642597,0.10009280265444928,0.13145274817072228,0.20141910631689894,
27,sim_27,489,0.1494955671048609,0.019438334147329053,0.5399471772862331,0.09879552993318712,0.13856481947098462,0.20141910631689894,
3,sim_3,483,0.14766126566799143,0.021953206835833756,0.5392350807781074,0.09385218181082515,0.12882829480339852,0.20141910631689894,
34,sim_34,478,0.14613268113726688,0.01903239244267202,0.5391462007582001,0.09508464543157275,0.13497013236493777,0.20141910631689894,
14,sim_14,474,0.14490981351268725,0.020594755235671454,0.5379934210526316,0.09385320579929166,0.13435205751955825,0.20141910631689894,
37,sim_37,474,0.14490981351268725,0.01958626643122037,0.5384362139917696,0.09529579546790416,0.1376704935727603,0.20141910631689894,
40,sim_40,465,0.14215836135738305,0.016794758275909594,0.5378165077277212,0.09642675793903983,0.14670930663700407,0.20141910631689894,
22,sim_22,465,0.14215836135738305,0.01792553105030851,0.5378165077277212,0.09424422267450036,0.13949758991472005,0.20141910631689894,
7,sim_7,464,0.14185264445123816,0.016691878210417753,0.5378165077277212,0.09675316948135154,0.14767818574514038,0.20141910631689894,
62,sim_62,461,0.14093549373280342,0.019656325794184453,0.5372864651773982,0.09189759653582483,0.13615957747807225,0.20141910631689894,
8,sim_8,459,0.14032405992051358,0.018385237530013844,0.5371982263097389,0.09383540879997712,0.14257308940072874,0.20141910631689894,
52,sim_52,455,0.13910119229593396,0.019324523772875035,0.5363174290867355,0.09030667127769608,0.13518904003485502,0.20141910631689894,
0,sim_0,447,0.13665545704677468,0.01661384602960937,0.5358781127129751,0.09250924889122049,0.14641707045475066,0.20141910631689894,
17,sim_17,438,0.1339040048914705,0.014687916385432005,0.5352642775323188,0.09441061648280481,0.15852167643647536,0.20141910631689894,
31,sim_31,436,0.13329257107918066,0.015475941944422738,0.5355271774721676,0.09114767030612753,0.14952019403142466,0.20141910631689894,
68,sim_68,427,0.1305411189238765,0.016984361277287915,0.533605220228385,0.08453285688152572,0.13547954393024816,0.20141910631689894,
59,sim_59,427,0.1305411189238765,0.016004469999667606,0.5332572546462341,0.08702537249243542,0.14300007696451936,0.20141910631689894,
28,sim_28,426,0.13023540201773157,0.015583288203233158,0.5341280209013717,0.08911742264780884,0.14984810825738745,0.20141910631689894,
39,sim_39,423,0.12931825129929683,0.014982472867490335,0.533605220228385,0.08639514961392156,0.14379348593324595,0.20141910631689894,
36,sim_36,422,0.12901253439315194,0.014987766303070842,0.5333442034893201,0.08742530752548529,0.14770744447321318,0.20141910631689894,
147,sim_147,415,0.12687251605013758,0.015525072707066441,0.5325626831650928,0.08360238739334341,0.14094639427274314,0.20141910631689894,
18,sim_18,411,0.12564964842555792,0.014878142573433591,0.5328229353314872,0.08787577005562336,0.15727256542638418,0.20141910631689894,
2,sim_2,410,0.125343931519413,0.013793647182238182,0.5330834419817471,0.08852487462127356,0.15986642018009423,0.20141910631689894,
6,sim_6,405,0.12381534698868847,0.013332399661115043,0.5319564156773459,0.08944889943370263,0.16719227478303386,0.20141910631689894,
21,sim_21,399,0.121981045551819,0.012762302216043138,0.5306619078520441,0.08490472337438465,0.1557285172730822,0.20141910631689894,
102,sim_102,395,0.12075817792723936,0.0132734697625509,0.5313515269655621,0.08701418914552343,0.16634325001606373,0.20141910631689894,
58,sim_58,390,0.11922959339651482,0.014328703875837517,0.5304897826792085,0.07943296654616563,0.14427526201305121,0.20141910631689894,
46,sim_46,385,0.11770100886579027,0.012127111327810573,0.5300599578674445,0.08646117964066227,0.17408008658008658,0.20141910631689894,
109,sim_109,380,0.11617242433506572,0.01169905616905105,0.5292880258899676,0.08299116586717831,0.16444938203027357,0.20141910631689894,
57,sim_57,375,0.11464383980434117,0.011569590567485655,0.5288601455133387,0.08319980566588114,0.17002495543672014,0.20141910631689894,
120,sim_120,375,0.11464383980434117,0.011153451219747777,0.5287746524409958,0.08271256674169472,0.1679572192513369,0.20141910631689894,
10,sim_10,373,0.11403240599205136,0.011273789959532581,0.5290312146207343,0.08069159188209808,0.16133356395399118,0.20141910631689894,
15,sim_15,363,0.11097523693060225,0.010771987037020802,0.5286037491919845,0.08223433904200651,0.17658250003805,0.20141910631689894,
23,sim_23,360,0.11005808621216753,0.010515598159133433,0.5280917016467549,0.08509989684273356,0.19247910863509748,0.20141910631689894,
9,sim_9,358,0.1094466523998777,0.010074511618549173,0.5268159123852473,0.07973132479640371,0.17191681141730436,0.20141910631689894,
33,sim_33,357,0.1091409354937328,0.010880896345994552,0.5277508873830268,0.08193921273302279,0.18246624492493627,0.20141910631689894,
25,sim_25,356,0.10883521858758789,0.01064186486686984,0.5267310789049919,0.07777308916889503,0.16637126127551827,0.20141910631689894,
13,sim_13,356,0.10883521858758789,0.011052705177095107,0.5276657525407323,0.08112128080505303,0.1793954739673999,0.20141910631689894,
16,sim_16,351,0.10730663405686335,0.010230270240731674,0.5264767423145018,0.0800027835148404,0.17971509971509972,0.20141910631689894,
41,sim_41,347,0.1060837664322837,0.010869881167027053,0.5265614938828075,0.07996536536139102,0.18367176958571405,0.20141910631689894,
49,sim_49,344,0.10516661571384897,0.01048241344487891,0.5257152041144326,0.07706484909557144,0.1742999525391552,0.20141910631689894,
74,sim_74,335,0.10241516355854478,0.008929737305700382,0.5255462724935732,0.0768676897739851,0.18250067030118866,0.20141910631689894,
80,sim_80,333,0.10180372974625496,0.01071470563478203,0.5243667842257134,0.07402222465668028,0.17263649191360034,0.20141910631689894,
150,sim_150,330,0.10088657902782024,0.009655161314748572,0.5240307593719962,0.07414121070448372,0.17557336280740535,0.20141910631689894,
89,sim_89,329,0.10058086212167533,0.00905393202454558,0.5245349583066068,0.0768929171949092,0.18974720142338203,0.20141910631689894,
85,sim_85,324,0.09905227759095077,0.010506022714630725,0.5232762757958727,0.06948938337871076,0.16135382028054887,0.20141910631689894,
132,sim_132,323,0.09874656068480586,0.009822124100477106,0.5236951649055396,0.0733672055726044,0.18022037190162107,0.20141910631689894,
82,sim_82,323,0.09874656068480586,0.008298171363998665,0.5238629083920564,0.07496098965452534,0.18718150875911005,0.20141910631689894,
77,sim_77,321,0.09813512687251605,0.009297081362169926,0.5226909555768616,0.07320376462037466,0.18130841121495328,0.20141910631689894,
48,sim_48,321,0.09813512687251605,0.009307578375876247,0.524198717948718,0.07670185182250895,0.19861760124610592,0.20141910631689894,
29,sim_29,319,0.09752369306022622,0.008300365222232119,0.5241147252042941,0.07576881572059735,0.1955600244474675,0.20141910631689894,
76,sim_76,318,0.09721797615408131,0.008391735645781797,0.5236951649055396,0.07422909239979691,0.19008789159375433,0.20141910631689894,
123,sim_123,316,0.0966065423417915,0.00939677720557264,0.5217738076248205,0.0709982911508146,0.1759694595137633,0.20141910631689894,
198,sim_198,313,0.09568939162335677,0.00906008024242418,0.5223570744171191,0.07240974713615837,0.18597935610715163,0.20141910631689894,
72,sim_72,311,0.09507795781106694,0.009147398530095288,0.5229416466826539,0.07232722199833706,0.1883829478269889,0.20141910631689894,
5,sim_5,310,0.09477224090492203,0.0073101706416089035,0.5230252638311481,0.07677731849109247,0.212590040714062,0.20141910631689894,
51,sim_51,309,0.09446652399877713,0.009412002748229367,0.5210258043963045,0.06921057203647354,0.1759971420165595,0.20141910631689894,
26,sim_26,308,0.09416080709263222,0.009137733326964447,0.5218570516911295,0.06983253992810866,0.17978763907102668,0.20141910631689894,
90,sim_90,306,0.0935493732803424,0.0075664592951165755,0.5226074452787985,0.07266834053824692,0.19607843137254902,0.20141910631689894,
169,sim_169,305,0.09324365637419749,0.008185292056511488,0.5214410967639088,0.06875709436176507,0.17739430543572046,0.20141910631689894,
11,sim_11,304,0.09293793946805258,0.008481145059311015,0.5215242346938775,0.06939603906475743,0.18188726767413582,0.20141910631689894,
1,sim_1,304,0.09293793946805258,0.008120301421286157,0.5229416466826539,0.07400915819857938,0.2055541080423832,0.20141910631689894,
133,sim_133,302,0.09232650565576275,0.008421955816765855,0.5206111730065256,0.06845433292976785,0.17933598820708016,0.20141910631689894,
136,sim_136,300,0.09171507184347294,0.00851508581105097,0.5206940464820121,0.06973733096420158,0.18963210702341138,0.20141910631689894,
100,sim_100,295,0.09018648731274839,0.00839553761473853,0.5197838868584141,0.06732905459292347,0.18328144817248934,0.20141910631689894,
197,sim_197,294,0.08988077040660349,0.00808761521000039,0.5198664971392244,0.06934895335309706,0.19525899096840102,0.20141910631689894,
70,sim_70,291,0.08896361968816875,0.007345500321182864,0.5206111730065256,0.06990341741890581,0.2014693684085792,0.20141910631689894,
45,sim_45,289,0.08835218587587892,0.006613407261967548,0.5206111730065256,0.07308106344155442,0.22193387158785083,0.20141910631689894,
61,sim_61,288,0.08804646896973402,0.006561029753673401,0.5193712289615751,0.07095242491609344,0.21189024390243902,0.20141910631689894,
174,sim_174,287,0.08774075206358911,0.00676915050537229,0.5196187450357427,0.07026980460748339,0.20840135474281815,0.20141910631689894,
64,sim_64,287,0.08774075206358911,0.008823004008148819,0.5189592257655085,0.06425974073199957,0.17784654370020223,0.20141910631689894,
47,sim_47,284,0.08682360134515438,0.006451294555792712,0.5200317965023847,0.06961721916726475,0.20974966406211118,0.20141910631689894,
170,sim_170,283,0.08651788443900947,0.00695033929939033,0.5200317965023847,0.06833606594985818,0.20251610154624966,0.20141910631689894,
60,sim_60,281,0.08590645062671966,0.00801383304816971,0.5177271288382399,0.06219362691551406,0.17376715810879512,0.20141910631689894,
63,sim_63,280,0.08560073372057474,0.006031835551399138,0.5189592257655085,0.0683002113961789,0.20913978494623656,0.20141910631689894,
65,sim_65,275,0.08407214918985019,0.006342044658221642,0.5185478757133798,0.0675583389711041,0.21183808891838088,0.20141910631689894,
235,sim_235,274,0.08376643228370528,0.006816389169465066,0.5171541501976284,0.06674945081383292,0.20863078527312104,0.20141910631689894,
217,sim_217,273,0.08346071537756038,0.0068573554922750956,0.5165008684667614,0.06351735270575343,0.1920383538030597,0.20141910631689894,
118,sim_118,270,0.08254356465912564,0.0063466763919987675,0.5173995571021829,0.06461251925006795,0.20181743081371334,0.20141910631689894,
32,sim_32,270,0.08254356465912564,0.005380372996519161,0.5185478757133798,0.0699562854894799,0.2355225113589426,0.20141910631689894,
43,sim_43,267,0.08162641394069091,0.005763727620449554,0.5178090865917366,0.06837123087979959,0.22835177832221001,0.20141910631689894,
38,sim_38,266,0.081320697034546,0.006151281643766937,0.5175632911392405,0.0659160980378117,0.21523620371683927,0.20141910631689894,
56,sim_56,265,0.0810149801284011,0.005384988173446778,0.5177271288382399,0.06750006675195262,0.2262149799885649,0.20141910631689894,
35,sim_35,262,0.08009782940996636,0.0066352575311684325,0.5160119892727559,0.06513311743035984,0.21730864847474482,0.20141910631689894,
92,sim_92,262,0.08009782940996636,0.005399509776112818,0.5160119892727559,0.06418335287201564,0.21274604428065866,0.20141910631689894,
19,sim_19,261,0.07979211250382146,0.006223601660545581,0.5153615881518828,0.06277497860618537,0.20480400825228412,0.20141910631689894,
106,sim_106,257,0.07856924487924181,0.0064492984023127855,0.5160119892727559,0.062457469623150796,0.20765442607003892,0.20141910631689894,
30,sim_30,255,0.077957811066952,0.0060471417008128,0.5133396107972379,0.06204595299580538,0.210498687664042,0.20141910631689894,
4,sim_4,254,0.0776520941608071,0.005640652411395648,0.5158492351364138,0.0656051869357755,0.23373066508978868,0.20141910631689894,
94,sim_94,250,0.07642922653622745,0.005717897221436386,0.5130980392156863,0.05892241334736101,0.19527710843373494,0.20141910631689894,
280,sim_280,249,0.07612350963008253,0.006380542317361564,0.5126959247648902,0.05730078208441232,0.18988858660448243,0.20141910631689894,
112,sim_112,248,0.07581779272393763,0.004533764539243307,0.5155240346729708,0.06459376158556143,0.23579730965129947,0.20141910631689894,
204,sim_204,248,0.07581779272393763,0.00494500096246034,0.5145508887840177,0.062101281681644256,0.2214966697139872,0.20141910631689894,
69,sim_69,248,0.07581779272393763,0.005813874694252085,0.5150370020469217,0.06082073050202306,0.21330155413347263,0.20141910631689894,
71,sim_71,248,0.07581779272393763,0.0057703080868258625,0.5126155774956903,0.05778554937847936,0.19296068956510382,0.20141910631689894,
193,sim_193,247,0.07551207581779272,0.005213415972113099,0.5142273227479957,0.06182185679587014,0.2204009084625259,0.20141910631689894,
161,sim_161,243,0.07428920819321308,0.005876440460103199,0.5118134877171022,0.055878790582904854,0.18834812774206713,0.20141910631689894,
121,sim_121,243,0.07428920819321308,0.00511436641190289,0.5146318439269981,0.06209357722484394,0.2289902390912492,0.20141910631689894,
84,sim_84,241,0.07367777438092327,0.004828889683278547,0.5132590616664051,0.06000721705373801,0.2198478561549101,0.20141910631689894,
223,sim_223,237,0.07245490675634363,0.005151468494422513,0.5119737048051338,0.05728899374434519,0.20582135450189515,0.20141910631689894,
54,sim_54,231,0.07062060531947416,0.004321141946636366,0.5120538509705698,0.0591800446574953,0.23278750235271975,0.20141910631689894,
313,sim_313,231,0.07062060531947416,0.005220805387152227,0.5121340222326601,0.057237637493071564,0.21720308676830416,0.20141910631689894,
256,sim_256,230,0.07031488841332925,0.004357561549311731,0.5102964118564742,0.05538253186979741,0.2060755648376685,0.20141910631689894,
267,sim_267,229,0.07000917150718435,0.005720395644762694,0.5118134877171022,0.05653786943887208,0.21719145024132383,0.20141910631689894,
55,sim_55,229,0.07000917150718435,0.005219554649773609,0.5106150483921323,0.05391301272748485,0.1980770704052708,0.20141910631689894,
261,sim_261,227,0.06939773769489452,0.0049358853337683785,0.5111736208782622,0.056761702025425416,0.22092705937390356,0.20141910631689894,
199,sim_199,224,0.0684805869764598,0.005081924090255619,0.508788303002022,0.05284510426165065,0.19919122357463165,0.20141910631689894,
73,sim_73,220,0.06725771935188016,0.00479453010700348,0.5114133833646028,0.054598750072065445,0.21921959319219594,0.20141910631689894,
125,sim_125,217,0.06634056863344542,0.003589830532968415,0.5102964118564742,0.05538085401270996,0.2291346646185356,0.20141910631689894,
226,sim_226,216,0.06603485172730052,0.004243240354222614,0.5098986749805144,0.05645907432637873,0.2405684754521964,0.20141910631689894,
87,sim_87,214,0.06542341791501069,0.003909155654928068,0.5098192019950125,0.056320228000385025,0.24518450265455663,0.20141910631689894,
110,sim_110,214,0.06542341791501069,0.004017715563318718,0.5097397537790245,0.057018934332302554,0.2486069062349173,0.20141910631689894,
108,sim_108,210,0.06420055029043106,0.004163772994943877,0.5058768945252088,0.05193049451437285,0.21959444064707223,0.20141910631689894,
66,sim_66,208,0.06358911647814124,0.003707522148346213,0.5074464784362396,0.053706337993671915,0.23573950204384986,0.20141910631689894,
202,sim_202,207,0.06328339957199633,0.00452331435897314,0.5098192019950125,0.0544561334884581,0.2450166502509263,0.20141910631689894,
304,sim_304,207,0.06328339957199633,0.004122599978822109,0.504706063879031,0.04695345184191014,0.18840579710144928,0.20141910631689894,
263,sim_263,205,0.0626719657597065,0.004310769847037067,0.5065820040266378,0.05095497370307803,0.2205164992826399,0.20141910631689894,
218,sim_218,205,0.0626719657597065,0.0035544969147964225,0.5085509950248757,0.05224018603510355,0.2294595887135342,0.20141910631689894,
156,sim_156,203,0.06206053194741669,0.0033820072611338583,0.5067389620449264,0.051897649536745895,0.23333170755499194,0.20141910631689894,
271,sim_271,201,0.06144909813512687,0.003457841003135747,0.5068174775333126,0.05089821636537987,0.22970149253731342,0.20141910631689894,
42,sim_42,201,0.06144909813512687,0.004116567455333685,0.5058768945252088,0.05104168773570695,0.2307960199004975,0.20141910631689894,
201,sim_201,199,0.06083766432283705,0.0031169409699548013,0.5076827564799007,0.05250426604172241,0.24719557382873966,0.20141910631689894,
236,sim_236,199,0.06083766432283705,0.0035577437419920402,0.5039285164073333,0.04894960404401345,0.2181615146439267,0.20141910631689894,
143,sim_143,197,0.06022623051054723,0.003227381280861365,0.5054860145263483,0.05144505066167528,0.24267067232984565,0.20141910631689894,
114,sim_114,197,0.06022623051054723,0.0026102860312400417,0.5092635839950179,0.05628970146022793,0.284730135709106,0.20141910631689894,
184,sim_184,195,0.05961479669825741,0.0033103567485916314,0.5040061633281973,0.04894935047365232,0.22426645519429025,0.20141910631689894,
203,sim_203,195,0.05961479669825741,0.0036011657946409432,0.5036957191253465,0.04841086722523383,0.22410785091197463,0.20141910631689894,
285,sim_285,195,0.05961479669825741,0.003822021419598981,0.5044725478099938,0.048044201477607275,0.21734073486650807,0.20141910631689894,
532,sim_532,195,0.05961479669825741,0.003205230059383197,0.5051737451737451,0.04937942733855579,0.2290245836637589,0.20141910631689894,
154,sim_154,194,0.0593090797921125,0.0033451066526124975,0.5063467492260062,0.05276813517460598,0.26237914641311894,0.20141910631689894,
472,sim_472,194,0.0593090797921125,0.003597501340841315,0.5074464784362396,0.05107492623449274,0.24571337001228566,0.20141910631689894,
44,sim_44,193,0.05900336288596759,0.004210456728987117,0.5037732943169567,0.04858703844863873,0.22441709844559585,0.20141910631689894,
259,sim_259,190,0.05808621216753286,0.0034853546726038905,0.5046282011724776,0.04852339474866945,0.2349763297131718,0.20141910631689894,
407,sim_407,187,0.057169061449098134,0.003218527634613527,0.5012258657676985,0.04700641007563172,0.22758898280719914,0.20141910631689894,
175,sim_175,184,0.0562519107306634,0.002818264478031598,0.5039285164073333,0.0488131593935897,0.2495248277500594,0.20141910631689894,
129,sim_129,184,0.0562519107306634,0.003207051518632067,0.5036181678214011,0.04978312231018603,0.2594440484675695,0.20141910631689894,
181,sim_181,180,0.055029043106083766,0.002799390626864842,0.5037732943169567,0.04865541967248899,0.2584729981378026,0.20141910631689894,
257,sim_257,178,0.054417609293793946,0.0028948296635581054,0.5012258657676985,0.04569867411471993,0.2380498952580461,0.20141910631689894,
315,sim_315,178,0.054417609293793946,0.0028396240307734864,0.5032307692307693,0.0487474399141815,0.26388624389005266,0.20141910631689894,
91,sim_91,177,0.05411189238764903,0.0024773923236066173,0.5023805866994318,0.048131130253334285,0.2621340523882897,0.20141910631689894,
253,sim_253,174,0.053194741669214306,0.003265302977282875,0.4977175897748022,0.042712099444308774,0.2201847053351937,0.20141910631689894,
365,sim_365,173,0.05288902476306939,0.0028898353540077718,0.4965841809625019,0.04295050336337649,0.22617287269794328,0.20141910631689894,
601,sim_601,172,0.052583307856924486,0.00263397229369949,0.4981724032896741,0.04286547982652028,0.22759417924656603,0.20141910631689894,
97,sim_97,171,0.05227759095077957,0.0021508569981168084,0.5003059039461609,0.046148256351227705,0.260405916752666,0.20141910631689894,
177,sim_177,171,0.05227759095077957,0.0024110149378574466,0.49878011588899057,0.044252014744053984,0.24189886480908152,0.20141910631689894,
88,sim_88,170,0.051971874044634665,0.0025483264545562087,0.5000764409111756,0.04579606192991761,0.25826662025757047,0.20141910631689894,
221,sim_221,167,0.05105472332619994,0.002680914822062103,0.4990845285321941,0.04368991740494381,0.24724045884135343,0.20141910631689894,
245,sim_245,165,0.05044328951391012,0.0022081921001361384,0.49433277920507784,0.03909733049233974,0.21049519586104953,0.20141910631689894,
79,sim_79,164,0.050137572607765205,0.0027879872641489614,0.4970369244795624,0.04087600355654493,0.228939099206943,0.20141910631689894,
343,sim_343,162,0.049526138795475384,0.0027006500104036525,0.4956060606060606,0.04044240104159365,0.22651637144390768,0.20141910631689894,
127,sim_127,161,0.04922042188933048,0.002849609132811939,0.494034133816644,0.03957759106447469,0.22290372670807454,0.20141910631689894,
414,sim_414,161,0.04922042188933048,0.0022415835254554475,0.49366133413824326,0.03942317841874101,0.2200310559006211,0.20141910631689894,
145,sim_145,161,0.04922042188933048,0.0025810339274402096,0.4956060606060606,0.04101494915373855,0.23346273291925465,0.20141910631689894,
212,sim_212,160,0.048914704983185564,0.002674081646137553,0.49779333434789225,0.043113679849357774,0.2634433962264151,0.20141910631689894,
