app_id,name,degree,degree_centrality,betweenness_centrality,closeness_centrality,eigenvector,local_clustering_coefficient,global_clustering_coefficient,community
359320,Elite Dangerous,28,0.026465028355387523,0.001611950822627861,0.3570950259340609,0.024395018104299605,0.07690261766679012,0.25273606515652836,1
466560,Northgard,27,0.02551984877126654,0.005949663752838969,0.35601250975085796,0.019155533575166847,0.037566699682194137,0.25273606515652836,1
675010,MudRunner,27,0.02551984877126654,0.003261267913461876,0.36757316636639836,0.04431880664611186,0.06596051129777569,0.25273606515652836,0
621060,PC Building Simulator,27,0.02551984877126654,0.002408830475729862,0.3588682250697151,0.026415223967636813,0.04178541695202571,0.25273606515652836,0
383120,Empyrion - Galactic Survival,27,0.02551984877126654,0.0023510454023016403,0.35004359658439427,0.020774426580191647,0.07376069511365303,0.25273606515652836,1
220200,Kerbal Space Program,27,0.02551984877126654,0.0020838493063506758,0.3607976241292297,0.03426163939912584,0.030925609393040246,0.25273606515652836,0
588650,Dead Cells,27,0.02551984877126654,0.003714985478317149,0.35400038177562704,0.027234726958674602,0.031688698229077564,0.25273606515652836,1
312530,Duck Game,27,0.02551984877126654,0.0021899540484595858,0.3690168944353944,0.049875121383220845,0.058478618575753566,0.25273606515652836,0
24240,PAYDAY™ The Heist,26,0.02457466918714556,0.005996654288728341,0.35804764223800084,0.023349724259831287,0.06347970597440916,0.25273606515652836,3
646570,Slay the Spire,26,0.02457466918714556,0.004058514693319266,0.3504352902769542,0.01606242754610312,0.040997583404855355,0.25273606515652836,1
287700,METAL GEAR SOLID V: THE PHANTOM PAIN,26,0.02457466918714556,0.003955977568058438,0.3621885170518559,0.03896414949160703,0.05407506221182553,0.25273606515652836,0
231430,Company of Heroes 2,26,0.02457466918714556,0.0027792961964673815,0.35109006473561816,0.01705270079581763,0.04933102049238377,0.25273606515652836,0
552100,Brick Rigs,26,0.02457466918714556,0.0022659165787485627,0.36585553474786375,0.04788490899156564,0.057316730575137476,0.25273606515652836,0
20920,The Witcher 2: Assassins of Kings Enhanced Edition,26,0.02457466918714556,0.003951897654661884,0.3595549227832048,0.020792919394835293,0.0520967694299654,0.25273606515652836,1
435150,Divinity: Original Sin 2 - Definitive Edition,25,0.023629489603024575,0.004769210990152957,0.35969257780724123,0.021567006151337265,0.03896341880619675,0.25273606515652836,2
220240,Far Cry 3,25,0.023629489603024575,0.008200121081107502,0.3483563267454632,0.015384253473499013,0.03264739347589011,0.25273606515652836,2
205100,Dishonored,25,0.023629489603024575,0.0015798767752004921,0.35873120016514476,0.04912778745640555,0.04999404139348227,0.25273606515652836,0
322330,Don't Starve Together,25,0.023629489603024575,0.006075786633131134,0.3495226983751913,0.040070735166125554,0.037299783403499924,0.25273606515652836,0
570,Dota 2,25,0.023629489603024575,0.005958068244115624,0.35520491993667835,0.02673119013388283,0.02266151281983088,0.25273606515652836,0
617830,SUPERHOT VR,24,0.022684310018903593,0.0021373338997734224,0.30326565953276763,0.00657580971795336,0.07052790944611534,0.25273606515652836,4
871720,Ultimate Custom Night,24,0.022684310018903593,0.002845018681945657,0.35873120016514476,0.05813717691189486,0.06366436453577189,0.25273606515652836,0
444200,World of Tanks Blitz MMO,24,0.022684310018903593,0.000685286725569932,0.3509589141697849,0.05755136027995432,0.0717393114953267,0.25273606515652836,0
489830,The Elder Scrolls V: Skyrim Special Edition,24,0.022684310018903593,0.007082595811479194,0.35777494791794145,0.0317649477894166,0.03466442694940383,0.25273606515652836,0
485510,Nioh: Complete Edition / 仁王 Complete Edition,24,0.022684310018903593,0.0014885254540013132,0.3362623526243787,0.013703490036433369,0.07449439962333651,0.25273606515652836,1
238320,Outlast,24,0.022684310018903593,0.003278828392674806,0.3607976241292297,0.03096904100082638,0.044215837437841056,0.25273606515652836,0
259080,Just Cause 2: Multiplayer Mod,23,0.021739130434782608,0.00464192115350832,0.36024425354007444,0.027077560238267125,0.0704371086658587,0.25273606515652836,3
286690,Metro 2033 Redux,23,0.021739130434782608,0.0019684393253843867,0.3599682043036453,0.030378465318492337,0.05255527595823611,0.25273606515652836,0
218230,PlanetSide 2,23,0.021739130434782608,0.0011131098966711257,0.36599805735586843,0.03996488816873741,0.0707473812361949,0.25273606515652836,6
632360,Risk of Rain 2,23,0.021739130434782608,0.0024892675492855327,0.3583207525677018,0.02628775000561164,0.04659381326501611,0.25273606515652836,1
200510,XCOM: Enemy Unknown,23,0.021739130434782608,0.010633647062296567,0.3464295771506321,0.017102924080341905,0.03484029961615035,0.25273606515652836,11
582660,Black Desert Online,23,0.021739130434782608,0.008190525617880548,0.36149173267892043,0.025678817226063664,0.035420866022689325,0.25273606515652836,1
10180,Call of Duty®: Modern Warfare® 2,23,0.021739130434782608,0.0030065210570728437,0.3579112431361959,0.026878572784221712,0.07136576210760218,0.25273606515652836,2
761890,Albion Online,23,0.021739130434782608,0.0012273391089094232,0.33929830741513695,0.01435855120338656,0.06565435529986487,0.25273606515652836,1
208650,Batman™: Arkham Knight,23,0.021739130434782608,0.0020832544014781477,0.3514841052123136,0.022311565511148435,0.055901623867688675,0.25273606515652836,2
645630,Car Mechanic Simulator 2018,23,0.021739130434782608,0.004824529676797877,0.36359017539957983,0.03461672879726463,0.04226129464260718,0.25273606515652836,1
339200,Oceanhorn: Monster of Uncharted Seas,22,0.020793950850661626,0.006070697625542422,0.3240831366790321,0.00937183049549648,0.07082241317241171,0.25273606515652836,4
21690,Resident Evil™ 5/ Biohazard 5®,22,0.020793950850661626,0.0032920557625205483,0.3566883117815164,0.03097377162199378,0.0665172186932995,0.25273606515652836,0
337000,Deus Ex: Mankind Divided,22,0.020793950850661626,0.003151263459560315,0.33844272810969533,0.016431244578036536,0.044985686344948525,0.25273606515652836,8
239030,"Papers, Please",22,0.020793950850661626,0.002035776902993608,0.35736668437904684,0.024419943201343323,0.028014598175308825,0.25273606515652836,0
213670,South Park™: The Stick of Truth™,22,0.020793950850661626,0.001869303602730502,0.3469412899676936,0.019765849644493665,0.07401382484093033,0.25273606515652836,2
346010,Besiege,22,0.020793950850661626,0.0008587077123823235,0.3491330409634018,0.020196385305429904,0.07339539565107256,0.25273606515652836,2
524220,NieR:Automata™,22,0.020793950850661626,0.0034101235611146527,0.34784043436968315,0.015804767859468254,0.054032712644033316,0.25273606515652836,1
834530,Yakuza Kiwami,22,0.020793950850661626,0.0020265270824147506,0.34364192144568917,0.02184863049938554,0.07978866448149075,0.25273606515652836,3
8930,Sid Meier's Civilization® V,22,0.020793950850661626,0.0023331441040046886,0.36065912216219354,0.02088379994312003,0.04029606481033888,0.25273606515652836,1
300,Day of Defeat: Source,21,0.019848771266540645,0.0011887040543375246,0.35030462834918497,0.019563157106804167,0.07669634740779485,0.25273606515652836,0
427730,Who's Your Daddy,21,0.019848771266540645,0.0008123851142222624,0.3484855390328317,0.02772187627491347,0.07070767062427158,0.25273606515652836,0
10090,Call of Duty: World at War,21,0.019848771266540645,0.0035162432288569686,0.35306915191000154,0.021797887259632817,0.03553048846698397,0.25273606515652836,2
418370,RESIDENT EVIL 7 biohazard / BIOHAZARD 7 resident evil,21,0.019848771266540645,0.0020675425316109657,0.3298865917248996,0.011405690685491276,0.04306095595202338,0.25273606515652836,2
311210,Call of Duty®: Black Ops III,21,0.019848771266540645,0.0013609758084542347,0.3509589141697849,0.02670533160582328,0.06286353528753567,0.25273606515652836,0
313120,Stranded Deep,21,0.019848771266540645,0.001175192839795128,0.36585553474786375,0.040924867593835075,0.0906175717441992,0.25273606515652836,0
349040,NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,21,0.019848771266540645,0.002661478197540267,0.3455377025496558,0.022365664198495054,0.042027049761690215,0.25273606515652836,1
805550,Assetto Corsa Competizione,20,0.01890359168241966,0.0014705227391499777,0.34276432441901283,0.01736561640392499,0.03987946180419512,0.25273606515652836,5
683320,GRIS,20,0.01890359168241966,0.0032821054965966588,0.3347050278705074,0.014004853411708144,0.04625610127936709,0.25273606515652836,1
246620,Plague Inc: Evolved,20,0.01890359168241966,0.0009615589603992952,0.3581841453421709,0.041470264646579706,0.07062110736285472,0.25273606515652836,0
578080,PLAYERUNKNOWN'S BATTLEGROUNDS,20,0.01890359168241966,0.0017693171597952377,0.35736668437904684,0.02703532813976925,0.04434604601411563,0.25273606515652836,0
278360,A Story About My Uncle,20,0.01890359168241966,0.001581520714408588,0.3518790311732263,0.02351018346351508,0.058318103788513175,0.25273606515652836,5
242050,Assassin’s Creed® IV Black Flag™,20,0.01890359168241966,0.0018849963163675462,0.3501740638212874,0.02462281747764149,0.036843440503516275,0.25273606515652836,2
346900,AdVenture Capitalist,20,0.01890359168241966,0.0034653363361839117,0.354668559166672,0.02508644019109347,0.04672701304611838,0.25273606515652836,2
221040,Resident Evil 6 / Biohazard 6,20,0.01890359168241966,0.0030014867412384654,0.3508278615506028,0.028783859605839072,0.06733709971959798,0.25273606515652836,0
584400,Sonic Mania,20,0.01890359168241966,0.0007581275417119269,0.3533347172743566,0.03762092762172761,0.0825203219648914,0.25273606515652836,0
905370,Conqueror's Blade,20,0.01890359168241966,0.0015499176779992267,0.3271298792592319,0.008669215662109493,0.06502401035329841,0.25273606515652836,2
444640,Bloons TD Battles,20,0.01890359168241966,0.000778440360684364,0.35069690676838905,0.023546908659396227,0.07886772957651567,0.25273606515652836,2
204340,Serious Sam 2,20,0.01890359168241966,0.0010075926178591099,0.3474545167280008,0.015823626001761643,0.06939819943569502,0.25273606515652836,1
589290,Holdfast: Nations At War,20,0.01890359168241966,0.0015400203309091497,0.3480981894155295,0.014999260993137503,0.04015364003037937,0.25273606515652836,1
365590,Tom Clancy’s The Division™,20,0.01890359168241966,0.002981463380659815,0.33139929920018135,0.009843813834409139,0.05377431736826296,0.25273606515652836,4
50130,Mafia II,20,0.01890359168241966,0.0013208452809134468,0.33104898281624884,0.010040502295384203,0.051157657292916915,0.25273606515652836,0
